activity_year,census_tract,derived_race,action_taken,loan_amount,property_value,income,interest_rate,tract_minority_population_percent,tract_to_msa_income_percentage,denial_reason-1,covenant_count,was_approved,covenant_density
2023,27141030505,White,4,75000.0,,107.0,,14.61,80.0,10,0.0,False,None
2023,27123042504,Race Not Available,6,355000.0,355000.0,,6.75,44.35,105.44,10,0.0,False,None
2023,27037060735,White,1,355000.0,375000.0,159.0,7.375,36.06,68.1,10,0.0,True,None
2023,27115950500,White,4,135000.0,,38.0,,13.25,77.5,10,0.0,False,None
2023,27053126000,Asian,4,205000.0,,85.0,,79.43,44.63,10,2.0,False,Low (1-50)
2023,27123041400,White,1,115000.0,315000.0,106.0,7.375,32.89,103.58,10,0.0,True,None
2023,27037060811,Joint,4,315000.0,,103.0,,27.63,83.18,10,0.0,False,None
2023,27013171400,White,1,175000.0,165000.0,57.0,7.25,6.98,95.95,10,0.0,True,None
2023,27053026912,Race Not Available,1,335000.0,425000.0,115.0,7.075,9.08,146.65,10,0.0,True,None
2023,27003050241,White,1,285000.0,365000.0,95.0,7.125,13.18,119.01,10,0.0,True,None
2023,27123041200,Asian,1,225000.0,235000.0,135.0,6.25,42.73,70.01,10,0.0,True,None
2023,27019090200,White,1,115000.0,135000.0,98.0,7.875,7.28,96.25,10,0.0,True,None
2023,27123030702,White,1,265000.0,275000.0,60.0,7.0,61.21,76.89,10,0.0,True,None
2023,27171100804,White,1,175000.0,295000.0,65.0,6.49,16.77,111.98,10,0.0,True,None
2023,27053027101,White,1,855000.0,1705000.0,225.0,6.0,18.12,168.84,10,212.0,True,Very High (>200)
2023,27163070207,White,1,165000.0,225000.0,46.0,6.875,14.61,123.9,10,0.0,True,None
2023,27053026822,White,1,285000.0,355000.0,68.0,6.99,39.47,100.56,10,0.0,True,None
2023,27037060752,Race Not Available,1,595000.0,625000.0,184.0,7.125,16.07,143.56,10,0.0,True,None
2023,27109001404,White,1,415000.0,395000.0,100.0,6.25,27.83,122.69,10,0.0,True,None
2023,27163070207,White,1,285000.0,365000.0,125.0,6.575,14.61,123.9,10,0.0,True,None
2023,27053108900,White,1,245000.0,255000.0,370.0,6.75,20.69,83.17,10,197.0,True,High (101-200)
2023,27037060102,White,1,275000.0,295000.0,111.0,7.125,28.65,86.42,10,0.0,True,None
2023,27037060835,White,1,535000.0,535000.0,129.0,6.75,16.16,117.65,10,0.0,True,None
2023,27053026020,Race Not Available,1,245000.0,265000.0,119.0,7.25,35.87,94.87,10,0.0,True,None
2023,27037060907,White,1,325000.0,405000.0,134.0,7.375,19.23,116.23,10,0.0,True,None
2023,27163071400,White,1,225000.0,245000.0,137.0,7.575,23.34,97.9,10,0.0,True,None
2023,27085950600,White,1,175000.0,195000.0,64.0,6.625,9.68,115.4,10,0.0,True,None
2023,27123037200,White,1,185000.0,195000.0,110.0,7.375,62.28,71.16,10,0.0,True,None
2023,27147960200,White,1,175000.0,175000.0,51.0,6.875,11.55,136.12,10,0.0,True,None
2023,27139081103,Black or African American,1,355000.0,385000.0,84.0,6.625,11.3,122.47,10,0.0,True,None
2023,27053026911,White,1,255000.0,275000.0,125.0,7.075,14.17,126.53,10,0.0,True,None
2023,27053100700,Black or African American,1,245000.0,255000.0,98.0,7.0,54.09,65.09,10,9.0,True,Low (1-50)
2023,27035950702,Joint,1,215000.0,265000.0,81.0,7.45,6.2,76.8,10,0.0,True,None
2023,27003050821,White,1,245000.0,315000.0,102.0,6.95,28.66,117.5,10,0.0,True,None
2023,27053025605,White,1,355000.0,395000.0,176.0,7.5,25.14,86.15,10,0.0,True,None
2023,27019090302,White,1,405000.0,405000.0,280.0,6.75,10.98,115.11,10,0.0,True,None
2023,27163070104,White,1,225000.0,265000.0,88.0,7.075,11.35,64.95,10,0.0,True,None
2023,27053026013,White,1,285000.0,405000.0,80.0,7.2,17.92,148.71,10,0.0,True,None
2023,27053104002,Race Not Available,1,205000.0,215000.0,79.0,7.325,33.4,67.82,10,25.0,True,Low (1-50)
2023,27053026908,White,1,285000.0,365000.0,187.0,7.575,23.66,101.12,10,0.0,True,None
2023,27019090601,White,1,745000.0,935000.0,190.0,6.75,17.78,91.14,10,0.0,True,None
2023,27103480100,Race Not Available,1,135000.0,135000.0,56.0,6.625,3.56,109.33,10,0.0,True,None
2023,27147960400,White,1,125000.0,165000.0,216.0,7.625,33.65,87.46,10,0.0,True,None
2023,27053026718,Black or African American,1,455000.0,545000.0,183.0,7.125,21.69,127.31,10,0.0,True,None
2023,27037060710,White,5,285000.0,,85.0,,50.58,79.3,10,0.0,False,None
2023,27097780400,Race Not Available,1,285000.0,285000.0,132.0,6.75,3.63,91.73,10,0.0,True,None
2023,27171100804,Black or African American,1,425000.0,445000.0,91.0,6.75,16.77,111.98,10,0.0,True,None
2023,27053125600,Asian,1,385000.0,475000.0,115.0,6.375,40.78,125.26,10,0.0,True,None
2023,27123040401,White,1,155000.0,435000.0,78.0,7.625,19.99,90.05,10,0.0,True,None
2023,27053000300,White,1,265000.0,265000.0,83.0,7.0,35.29,85.45,10,130.0,True,High (101-200)
2023,27053026823,Asian,4,415000.0,,153.0,,51.14,126.34,10,0.0,False,None
2023,27131070902,White,1,85000.0,175000.0,46.0,6.875,44.54,71.09,10,0.0,True,None
2023,27019090302,White,1,225000.0,245000.0,115.0,7.45,10.98,115.11,10,0.0,True,None
2023,27003050108,White,1,235000.0,295000.0,93.0,5.875,13.25,84.13,10,0.0,True,None
2023,27049080700,White,1,385000.0,415000.0,99.0,7.125,9.11,117.14,10,0.0,True,None
2023,27123032300,White,1,345000.0,365000.0,180.0,6.75,38.28,70.37,10,0.0,True,None
2023,27037060301,White,1,185000.0,205000.0,161.0,7.125,32.54,64.44,10,0.0,True,None
2023,27141030505,Asian,4,235000.0,,58.0,,14.61,80.0,10,0.0,False,None
2023,27037060841,Race Not Available,1,315000.0,355000.0,134.0,6.99,18.44,102.45,10,0.0,True,None
2023,27053024200,White,1,295000.0,315000.0,120.0,6.75,21.13,111.49,10,925.0,True,Very High (>200)
2023,27143170198,White,1,455000.0,515000.0,147.0,7.125,6.98,124.28,10,0.0,True,None
2023,27053026617,White,1,425000.0,525000.0,129.0,7.5,25.97,133.93,10,0.0,True,None
2023,27037060202,White,1,265000.0,275000.0,75.0,7.375,25.3,92.56,10,0.0,True,None
2023,27123030900,White,1,215000.0,265000.0,87.0,6.99,75.97,51.75,10,0.0,True,None
2023,27003050816,Black or African American,1,405000.0,555000.0,109.0,7.625,22.37,97.44,10,0.0,True,None
2023,27049080300,White,1,315000.0,555000.0,73.0,6.99,6.06,131.29,10,0.0,True,None
2023,27043460200,White,1,185000.0,195000.0,50.0,7.125,11.87,87.97,10,0.0,True,None
2023,27003050829,Black or African American,1,375000.0,375000.0,85.0,7.0,27.36,107.75,10,0.0,True,None
2023,27171100803,White,1,395000.0,415000.0,99.0,7.125,13.63,112.56,10,0.0,True,None
2023,27059130302,Race Not Available,1,565000.0,745000.0,393.0,6.625,6.32,75.93,10,0.0,True,None
2023,27003050115,Joint,1,385000.0,455000.0,138.0,7.25,10.74,107.89,10,0.0,True,None
2023,27145011000,White,1,255000.0,285000.0,132.0,6.99,7.2,90.56,10,0.0,True,None
2023,27037060840,White,1,375000.0,425000.0,210.0,7.125,15.85,137.99,10,0.0,True,None
2023,27123040606,White,1,105000.0,215000.0,47.0,6.99,40.73,58.0,10,0.0,True,None
2023,27171101101,White,1,255000.0,315000.0,66.0,6.25,10.14,83.8,10,0.0,True,None
2023,27141030406,Race Not Available,1,275000.0,365000.0,135.0,7.125,13.24,99.06,10,0.0,True,None
2023,27013171600,White,1,245000.0,305000.0,73.0,7.0,24.16,120.62,10,0.0,True,None
2023,27035951100,White,1,145000.0,155000.0,84.0,6.875,13.37,60.55,10,0.0,True,None
2023,27171100205,Race Not Available,1,315000.0,345000.0,108.0,7.075,14.24,86.79,10,0.0,True,None
2023,27053023000,White,1,165000.0,305000.0,85.0,6.0,18.92,113.7,10,205.0,True,Very High (>200)
2023,27013170800,White,1,185000.0,195000.0,59.0,7.125,14.81,94.96,10,0.0,True,None
2023,27037060716,Black or African American,1,445000.0,465000.0,115.0,6.99,28.38,133.3,10,0.0,True,None
2023,27003050238,White,1,395000.0,435000.0,130.0,6.875,13.11,140.43,10,0.0,True,None
2023,nan,White,8,255000.0,265000.0,105.0,7.5,0.0,0.0,10,0.0,False,None
2023,nan,White,8,455000.0,535000.0,112.0,7.25,0.0,0.0,10,0.0,False,None
2023,nan,White,8,395000.0,405000.0,96.0,7.25,0.0,0.0,10,0.0,False,None
2023,nan,White,8,265000.0,405000.0,127.0,6.95,0.0,0.0,10,0.0,False,None
2023,nan,White,8,715000.0,755000.0,253.0,7.375,0.0,0.0,10,0.0,False,None
2023,nan,White,8,235000.0,255000.0,52.0,7.25,0.0,0.0,10,0.0,False,None
2023,nan,Black or African American,8,255000.0,265000.0,65.0,6.875,0.0,0.0,10,0.0,False,None
2023,nan,Black or African American,8,175000.0,185000.0,42.0,6.875,0.0,0.0,10,0.0,False,None
2023,nan,Black or African American,8,265000.0,275000.0,125.0,7.75,0.0,0.0,10,0.0,False,None
2023,nan,White,8,95000.0,115000.0,35.0,7.25,0.0,0.0,10,0.0,False,None
2023,nan,White,8,275000.0,285000.0,167.0,7.375,0.0,0.0,10,0.0,False,None
2023,nan,Black or African American,8,265000.0,275000.0,66.0,7.0,0.0,0.0,10,0.0,False,None
2023,nan,White,8,365000.0,405000.0,90.0,7.625,0.0,0.0,10,0.0,False,None
2023,nan,White,8,245000.0,255000.0,80.0,6.75,0.0,0.0,10,0.0,False,None
2023,nan,White,8,155000.0,355000.0,167.0,6.125,0.0,0.0,10,0.0,False,None
2023,nan,White,8,335000.0,345000.0,72.0,6.5,0.0,0.0,10,0.0,False,None
2023,nan,White,8,305000.0,405000.0,70.0,6.25,0.0,0.0,10,0.0,False,None
2023,nan,White,8,485000.0,605000.0,268.0,6.25,0.0,0.0,10,0.0,False,None
2023,nan,Joint,8,455000.0,475000.0,176.0,6.375,0.0,0.0,10,0.0,False,None
2023,nan,White,8,335000.0,355000.0,103.0,7.0,0.0,0.0,10,0.0,False,None
2023,nan,White,8,295000.0,305000.0,70.0,6.75,0.0,0.0,10,0.0,False,None
2023,nan,White,8,205000.0,305000.0,145.0,6.125,0.0,0.0,10,0.0,False,None
2023,nan,White,8,215000.0,305000.0,131.0,7.0,0.0,0.0,10,0.0,False,None
2023,nan,White,8,215000.0,215000.0,80.0,7.0,0.0,0.0,10,0.0,False,None
2023,nan,White,8,575000.0,605000.0,148.0,6.125,0.0,0.0,10,0.0,False,None
2023,nan,White,8,175000.0,215000.0,43.0,6.75,0.0,0.0,10,0.0,False,None
2023,nan,White,8,305000.0,325000.0,85.0,7.25,0.0,0.0,10,0.0,False,None
2023,nan,White,8,295000.0,305000.0,111.0,6.5,0.0,0.0,10,0.0,False,None
2023,nan,White,8,145000.0,155000.0,87.0,6.25,0.0,0.0,10,0.0,False,None
2023,nan,White,8,225000.0,225000.0,87.0,7.0,0.0,0.0,10,0.0,False,None
2023,nan,Asian,8,245000.0,275000.0,81.0,6.5,0.0,0.0,10,0.0,False,None
2023,nan,White,8,265000.0,275000.0,69.0,7.0,0.0,0.0,10,0.0,False,None
2023,nan,Black or African American,8,285000.0,285000.0,156.0,6.5,0.0,0.0,10,0.0,False,None
2023,nan,White,8,285000.0,305000.0,90.0,6.75,0.0,0.0,10,0.0,False,None
2023,nan,White,8,295000.0,325000.0,65.0,6.375,0.0,0.0,10,0.0,False,None
2023,nan,Race Not Available,8,335000.0,355000.0,92.0,6.575,0.0,0.0,10,0.0,False,None
2023,nan,White,8,695000.0,775000.0,153.0,5.625,0.0,0.0,10,0.0,False,None
2023,nan,White,8,265000.0,305000.0,62.0,6.625,0.0,0.0,10,0.0,False,None
2023,nan,White,8,195000.0,255000.0,54.0,6.875,0.0,0.0,10,0.0,False,None
2023,nan,White,8,605000.0,755000.0,142.0,6.375,0.0,0.0,10,0.0,False,None
2023,27123034203,Race Not Available,6,205000.0,275000.0,,5.99,36.46,169.54,10,0.0,False,None
2023,27171100202,Race Not Available,6,325000.0,335000.0,,6.99,4.72,93.23,10,0.0,False,None
2023,27099000410,Race Not Available,6,145000.0,145000.0,,6.125,44.29,44.4,10,0.0,False,None
2023,27019090704,Race Not Available,6,255000.0,265000.0,,7.25,14.59,98.98,10,0.0,False,None
2023,27053026825,Race Not Available,6,355000.0,455000.0,,7.5,56.19,118.34,10,0.0,False,None
2023,27053111100,Race Not Available,6,295000.0,315000.0,,6.99,21.39,119.95,10,206.0,False,Very High (>200)
2023,27123037500,Race Not Available,6,315000.0,385000.0,,6.99,24.65,127.55,10,0.0,False,None
2023,27003050827,Race Not Available,6,175000.0,345000.0,,6.5,34.52,87.84,10,0.0,False,None
2023,27171100102,Race Not Available,6,225000.0,285000.0,,6.625,13.89,116.79,10,0.0,False,None
2023,27053026712,Race Not Available,6,325000.0,425000.0,,6.99,27.65,88.46,10,0.0,False,None
2023,27123030702,Race Not Available,6,365000.0,385000.0,,6.99,61.21,76.89,10,0.0,False,None
2023,27053104001,Race Not Available,6,315000.0,335000.0,,6.375,35.16,0.0,10,0.0,False,None
2023,27053026906,Race Not Available,6,325000.0,325000.0,,6.75,24.2,93.46,10,3.0,False,Low (1-50)
2023,27003050820,Race Not Available,6,415000.0,425000.0,,7.25,24.28,116.26,10,0.0,False,None
2023,27053022901,Race Not Available,6,405000.0,455000.0,,7.125,18.3,144.07,10,195.0,False,High (101-200)
2023,27053026814,Race Not Available,6,165000.0,165000.0,,6.0,69.62,86.15,10,0.0,False,None
2023,27053101600,Race Not Available,6,285000.0,295000.0,,5.75,83.59,42.87,10,2.0,False,Low (1-50)
2023,27145011302,Race Not Available,6,335000.0,345000.0,,7.375,7.73,111.93,10,0.0,False,None
2023,27009020206,Race Not Available,6,205000.0,215000.0,,6.25,8.67,76.43,10,0.0,False,None
2023,27053026717,Race Not Available,6,245000.0,255000.0,,6.625,29.71,126.11,10,0.0,False,None
2023,27003050811,Race Not Available,6,225000.0,275000.0,,6.75,21.74,86.21,10,0.0,False,None
2023,27141030201,Race Not Available,6,325000.0,335000.0,,7.0,6.02,102.43,10,0.0,False,None
2023,27145011201,Race Not Available,6,305000.0,305000.0,,7.125,4.42,113.04,10,0.0,False,None
2023,27065480100,Race Not Available,6,215000.0,245000.0,,7.625,6.95,90.23,10,0.0,False,None
2023,27009020203,Race Not Available,6,215000.0,225000.0,,7.625,5.58,114.04,10,0.0,False,None
2023,27171100205,Race Not Available,6,395000.0,415000.0,,7.99,14.24,86.79,10,0.0,False,None
2023,27009020203,Race Not Available,6,265000.0,265000.0,,6.125,5.58,114.04,10,0.0,False,None
2023,27145011000,Race Not Available,6,185000.0,195000.0,,6.125,7.2,90.56,10,0.0,False,None
2023,27091790600,Race Not Available,6,125000.0,125000.0,,5.75,21.96,64.18,10,0.0,False,None
2023,27171100806,Race Not Available,6,645000.0,715000.0,,6.875,12.22,120.15,10,0.0,False,None
2023,27035950100,Race Not Available,6,345000.0,365000.0,,7.875,3.87,98.67,10,0.0,False,None
2023,27083360300,Race Not Available,6,75000.0,85000.0,,7.125,29.71,113.2,10,0.0,False,None
2023,27139080801,Race Not Available,6,375000.0,385000.0,,6.625,18.8,93.08,10,0.0,False,None
2023,27123037402,Race Not Available,6,345000.0,355000.0,,7.75,59.3,68.43,10,0.0,False,None
2023,27123036000,Race Not Available,6,175000.0,215000.0,,7.5,31.61,145.7,10,0.0,False,None
2023,27003051002,Race Not Available,6,305000.0,315000.0,,6.75,30.33,83.84,10,0.0,False,None
2023,27123036800,Race Not Available,6,265000.0,275000.0,,6.625,26.71,68.13,10,0.0,False,None
2023,27051070200,Race Not Available,6,55000.0,275000.0,,7.125,6.19,98.96,10,0.0,False,None
2023,27051070200,Race Not Available,6,115000.0,115000.0,,6.75,6.19,98.96,10,0.0,False,None
2023,27037060506,Race Not Available,6,375000.0,385000.0,,7.25,25.0,103.56,10,0.0,False,None
2023,27123030702,Race Not Available,6,275000.0,285000.0,,7.125,61.21,76.89,10,0.0,False,None
2023,27109002300,Race Not Available,6,525000.0,555000.0,,7.125,20.82,128.57,10,0.0,False,None
2023,27145010900,Race Not Available,6,255000.0,265000.0,,6.75,5.01,100.36,10,0.0,False,None
2023,27053026013,Race Not Available,6,405000.0,505000.0,,8.625,17.92,148.71,10,0.0,False,None
2023,27053020600,Race Not Available,6,265000.0,285000.0,,6.625,60.07,73.16,10,20.0,False,Low (1-50)
2023,27053025401,Race Not Available,6,335000.0,345000.0,,7.25,47.47,77.17,10,87.0,False,Medium (51-100)
2023,27017070402,Race Not Available,6,275000.0,285000.0,,7.125,8.35,112.08,10,0.0,False,None
2023,27145010402,Race Not Available,6,195000.0,205000.0,,7.625,5.74,121.26,10,0.0,False,None
2023,27003050607,Race Not Available,6,265000.0,255000.0,,7.625,29.39,68.92,10,0.0,False,None
2023,27053026907,Race Not Available,6,385000.0,385000.0,,7.625,19.07,133.19,10,0.0,False,None
2023,27141030503,Race Not Available,6,215000.0,285000.0,,8.125,20.99,85.48,10,0.0,False,None
2023,27053026815,Race Not Available,6,275000.0,295000.0,,6.125,59.01,84.73,10,9.0,False,Low (1-50)
2023,27053026912,Race Not Available,6,375000.0,385000.0,,6.99,9.08,146.65,10,0.0,False,None
2023,27123034000,Race Not Available,6,155000.0,155000.0,,6.375,31.29,75.73,10,0.0,False,None
2023,27017070200,Race Not Available,6,245000.0,255000.0,,6.425,14.28,93.15,10,0.0,False,None
2023,27109001401,Race Not Available,6,165000.0,175000.0,,6.875,31.84,61.63,10,0.0,False,None
2023,27053026826,Race Not Available,6,135000.0,375000.0,,6.5,45.08,158.07,10,88.0,False,Medium (51-100)
2023,27009021103,Race Not Available,6,95000.0,325000.0,,7.0,15.12,79.62,10,0.0,False,None
2023,27123040503,Race Not Available,6,235000.0,245000.0,,6.375,16.43,85.61,10,0.0,False,None
2023,27053008200,Race Not Available,6,155000.0,175000.0,,5.875,56.65,54.93,10,0.0,False,None
2023,27053105600,Race Not Available,6,145000.0,185000.0,,6.5,38.52,79.3,10,1.0,False,Low (1-50)
2023,27037060709,Race Not Available,6,375000.0,385000.0,,7.25,38.93,104.0,10,0.0,False,None
2023,27037061106,Race Not Available,6,165000.0,175000.0,,6.9,10.67,83.19,10,0.0,False,None
2023,27053026406,Race Not Available,6,95000.0,155000.0,,6.575,25.86,64.31,10,0.0,False,None
2023,27053026828,Race Not Available,6,205000.0,215000.0,,6.975,77.17,52.89,10,0.0,False,None
2023,27037060838,Race Not Available,6,115000.0,315000.0,,7.4,23.04,90.6,10,0.0,False,None
2023,27053026911,Race Not Available,6,205000.0,355000.0,,8.0,14.17,126.53,10,0.0,False,None
2023,27053111300,Race Not Available,6,445000.0,475000.0,,7.375,14.63,179.48,10,212.0,False,Very High (>200)
2023,27109000901,Race Not Available,6,425000.0,435000.0,,6.624,37.1,94.95,10,0.0,False,None
2023,27171100804,Race Not Available,6,435000.0,455000.0,,7.625,16.77,111.98,10,0.0,False,None
2023,27163071025,Race Not Available,6,175000.0,215000.0,,6.375,29.29,107.99,10,0.0,False,None
2023,27137015300,Race Not Available,6,285000.0,365000.0,,7.125,11.18,104.26,10,0.0,False,None
2023,27009021102,Race Not Available,6,185000.0,225000.0,,5.99,14.3,94.1,10,0.0,False,None
2023,27097780100,Race Not Available,6,155000.0,165000.0,,6.125,6.38,89.48,10,0.0,False,None
2023,27049080900,Race Not Available,6,175000.0,215000.0,,6.375,6.54,123.76,10,0.0,False,None
2023,27171100701,Race Not Available,6,185000.0,195000.0,,6.125,8.81,89.08,10,0.0,False,None
2023,27053024200,Race Not Available,6,295000.0,315000.0,,6.125,21.13,111.49,10,925.0,False,Very High (>200)
2023,27003050114,Race Not Available,6,325000.0,335000.0,,6.75,10.97,109.37,10,0.0,False,None
2023,27053026822,Race Not Available,6,215000.0,285000.0,,6.125,39.47,100.56,10,0.0,False,None
2023,27021960801,Race Not Available,6,215000.0,225000.0,,6.99,5.56,117.0,10,0.0,False,None
2023,27097780600,Race Not Available,6,105000.0,155000.0,,6.625,8.39,72.31,10,0.0,False,None
2023,27097780300,Race Not Available,6,345000.0,345000.0,,6.75,6.3,121.87,10,0.0,False,None
2023,27003051101,Race Not Available,6,225000.0,275000.0,,7.125,38.24,76.45,10,0.0,False,None
2023,27151960200,Race Not Available,6,195000.0,265000.0,,7.25,12.57,89.07,10,0.0,False,None
2023,27145011202,Race Not Available,6,365000.0,375000.0,,7.25,4.07,113.64,10,0.0,False,None
2023,27053020801,Race Not Available,6,265000.0,275000.0,,7.5,36.09,74.02,10,7.0,False,Low (1-50)
2023,27067780800,Race Not Available,6,125000.0,145000.0,,7.375,56.82,79.11,10,0.0,False,None
2023,27003051501,Race Not Available,6,265000.0,305000.0,,5.625,51.24,74.89,10,0.0,False,None
2023,27147960700,Race Not Available,6,295000.0,375000.0,,6.75,9.9,130.99,10,0.0,False,None
2023,27067781000,Race Not Available,6,205000.0,205000.0,,6.0,41.2,79.23,10,0.0,False,None
2023,27003051103,Race Not Available,6,315000.0,325000.0,,5.99,50.53,70.32,10,0.0,False,None
2023,27053102100,Race Not Available,6,245000.0,285000.0,,5.875,84.76,32.45,10,0.0,False,None
2023,27171101101,Race Not Available,6,295000.0,305000.0,,6.125,10.14,83.8,10,0.0,False,None
2023,27037060737,Race Not Available,6,285000.0,305000.0,,5.875,40.37,73.48,10,0.0,False,None
2023,27145000602,Race Not Available,6,55000.0,165000.0,,5.5,25.67,81.34,10,0.0,False,None
2023,27053024802,Race Not Available,6,275000.0,285000.0,,6.125,62.04,59.03,10,32.0,False,Low (1-50)
2023,27053026720,Race Not Available,6,395000.0,415000.0,,7.125,21.99,146.93,10,0.0,False,None
2023,27111961500,Race Not Available,6,305000.0,305000.0,,6.5,5.86,93.91,10,0.0,False,None
2023,27067780600,Race Not Available,6,245000.0,285000.0,,6.499,14.47,125.81,10,0.0,False,None
2023,27053026515,Race Not Available,6,245000.0,275000.0,,5.625,20.08,104.8,10,0.0,False,None
2023,27041450602,Race Not Available,6,145000.0,155000.0,,5.99,8.59,110.22,10,0.0,False,None
2023,27071790202,Race Not Available,6,105000.0,115000.0,,6.625,11.79,79.8,10,0.0,False,None
2023,27129790400,Race Not Available,6,195000.0,245000.0,,6.624,20.7,91.15,10,0.0,False,None
2023,27123032700,Race Not Available,6,265000.0,335000.0,,7.375,85.77,38.01,10,0.0,False,None
2023,27129790400,Race Not Available,6,245000.0,255000.0,,6.625,20.7,91.15,10,0.0,False,None
2023,27067780700,Race Not Available,6,245000.0,245000.0,,7.125,26.87,97.0,10,0.0,False,None
2023,27129790500,Race Not Available,6,145000.0,145000.0,,6.625,13.22,88.2,10,0.0,False,None
2023,27053020304,Race Not Available,6,265000.0,305000.0,,7.0,74.25,58.63,10,1.0,False,Low (1-50)
2023,27115950700,Race Not Available,6,135000.0,225000.0,,6.99,8.63,89.31,10,0.0,False,None
2023,27003050711,Race Not Available,6,315000.0,335000.0,,7.375,25.27,108.47,10,0.0,False,None
2023,27053021505,Race Not Available,6,355000.0,365000.0,,8.124,34.59,97.14,10,0.0,False,None
2023,27115950800,Race Not Available,6,115000.0,295000.0,,7.0,10.0,106.07,10,0.0,False,None
2023,27171100300,Race Not Available,6,265000.0,265000.0,,6.125,6.63,100.4,10,0.0,False,None
2023,27053021200,Race Not Available,6,335000.0,345000.0,,7.125,24.74,92.48,10,653.0,False,Very High (>200)
2023,27003051001,Race Not Available,6,235000.0,265000.0,,6.625,32.47,67.02,10,0.0,False,None
2023,27037061106,Race Not Available,6,405000.0,545000.0,,7.375,10.67,83.19,10,0.0,False,None
2023,27053026827,Race Not Available,6,235000.0,295000.0,,8.625,76.42,30.85,10,0.0,False,None
2023,27003050821,Race Not Available,6,195000.0,265000.0,,7.875,28.66,117.5,10,0.0,False,None
2023,27003050821,Race Not Available,6,185000.0,255000.0,,7.499,28.66,117.5,10,0.0,False,None
2023,27053024004,Race Not Available,6,205000.0,205000.0,,7.25,30.14,57.75,10,0.0,False,None
2023,27053012102,Race Not Available,6,235000.0,295000.0,,6.625,29.71,98.77,10,68.0,False,Medium (51-100)
2023,27053012001,Race Not Available,6,365000.0,385000.0,,6.5,18.97,131.86,10,965.0,False,Very High (>200)
2023,27123040503,Race Not Available,6,115000.0,365000.0,,6.75,16.43,85.61,10,0.0,False,None
2023,27053026910,Race Not Available,6,355000.0,505000.0,,7.125,20.69,121.35,10,0.0,False,None
2023,27095170700,Race Not Available,6,245000.0,255000.0,,6.875,9.68,57.84,10,0.0,False,None
2023,27131070901,Race Not Available,6,195000.0,195000.0,,5.625,35.91,69.8,10,0.0,False,None
2023,27123035200,Race Not Available,6,305000.0,415000.0,,6.5,16.26,147.56,10,0.0,False,None
2023,27053024200,Race Not Available,6,95000.0,335000.0,,5.25,21.13,111.49,10,925.0,False,Very High (>200)
2023,27053022301,Race Not Available,6,245000.0,255000.0,,6.5,16.6,136.34,10,38.0,False,Low (1-50)
2023,27037060737,Race Not Available,6,365000.0,375000.0,,6.75,40.37,73.48,10,0.0,False,None
2023,27053023501,Race Not Available,6,175000.0,175000.0,,6.0,20.55,112.4,10,166.0,False,High (101-200)
2023,27095170700,Race Not Available,6,225000.0,285000.0,,6.125,9.68,57.84,10,0.0,False,None
2023,27053011998,Race Not Available,6,185000.0,215000.0,,5.875,21.46,95.32,10,10.0,False,Low (1-50)
2023,27037060837,Race Not Available,6,665000.0,735000.0,,6.375,20.14,127.38,10,0.0,False,None
2023,27053026023,Race Not Available,6,195000.0,225000.0,,7.25,35.28,114.52,10,0.0,False,None
2023,27163070204,Race Not Available,6,175000.0,305000.0,,5.75,10.67,118.34,10,0.0,False,None
2023,27163070105,Race Not Available,6,135000.0,225000.0,,6.375,7.4,151.0,10,0.0,False,None
2023,27123040606,Race Not Available,6,215000.0,225000.0,,7.875,40.73,58.0,10,0.0,False,None
2023,27021960700,Race Not Available,6,405000.0,415000.0,,7.125,6.15,75.72,10,0.0,False,None
2023,27123040704,Race Not Available,6,375000.0,385000.0,,7.375,26.29,111.87,10,0.0,False,None
2023,27003050223,Race Not Available,6,415000.0,445000.0,,7.0,10.67,122.76,10,0.0,False,None
2023,27171100803,Race Not Available,6,335000.0,335000.0,,7.25,13.63,112.56,10,0.0,False,None
2023,27025110100,Race Not Available,6,375000.0,385000.0,,7.625,6.86,100.28,10,0.0,False,None
2023,27109002100,Race Not Available,6,185000.0,235000.0,,6.625,9.9,95.64,10,0.0,False,None
2023,27053109800,Race Not Available,6,455000.0,465000.0,,5.49,17.32,166.7,10,69.0,False,Medium (51-100)
2023,27003050222,Race Not Available,6,485000.0,495000.0,,7.125,13.81,117.44,10,0.0,False,None
2023,27053021300,Race Not Available,6,235000.0,245000.0,,7.875,39.62,79.82,10,100.0,False,Medium (51-100)
2023,27003050237,Race Not Available,6,95000.0,305000.0,,6.0,14.63,111.02,10,0.0,False,None
2023,27003050236,Race Not Available,6,275000.0,475000.0,,8.125,9.93,147.97,10,0.0,False,None
2023,27123042700,Race Not Available,6,295000.0,305000.0,,7.875,38.3,79.79,10,0.0,False,None
2023,27025110404,Race Not Available,6,345000.0,355000.0,,5.75,10.03,88.07,10,0.0,False,None
2023,27037060750,Race Not Available,6,385000.0,415000.0,,7.5,35.43,68.76,10,0.0,False,None
2023,27053001700,Race Not Available,6,115000.0,335000.0,,7.5,48.39,65.82,10,0.0,False,None
2023,27003050235,Race Not Available,6,305000.0,325000.0,,7.375,14.36,75.95,10,0.0,False,None
2023,27053000603,Race Not Available,6,165000.0,385000.0,,7.375,20.27,136.64,10,205.0,False,Very High (>200)
2023,27123036800,Race Not Available,6,215000.0,275000.0,,7.875,26.71,68.13,10,0.0,False,None
